Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-10-18 14:09:21,59.130.224.255,74.58.58.46,52040,21434,TCP,646,Data,DNS,"Odit labore incidunt dolores similique. Vero modi eaque dicta repellendus pariatur. Rerum iure dolor voluptas tempore.
Corrupti sit consequatur. Suscipit rerum facere. Est corporis dicta sit.",,77.67,,Intrusion,Known Pattern B,Ignored,Low,Jhanvi Wable,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/17.4p9123.0 Mobile/12W876 Safari/533.1",Segment C,"Ballia, Haryana",69.20.130.97,,,Server
2023-07-07 17:18:58,174.146.252.123,107.24.14.107,48973,47133,TCP,1142,Control,HTTP,Quod fuga at cupiditate fugit blanditiis minus. Laborum praesentium exercitationem temporibus iste iure. Architecto quas error sit natus. Hic eius aut praesentium.,IoC Detected,20.66,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Prerak Kadakia,Opera/8.32.(Windows NT 5.01; bho-IN) Presto/2.9.190 Version/11.00,Segment A,"Bhiwandi, Nagaland",71.203.202.3,,,Server
2023-07-10 14:54:07,43.21.38.240,41.177.63.177,8137,20031,ICMP,1005,Control,FTP,Quis nobis incidunt doloribus officiis totam autem atque. Nemo error placeat nisi voluptatem ullam. Quasi alias omnis dicta corrupti. Ad eos corrupti.,IoC Detected,90.92,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Sara Chaudhuri,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1; rv:1.9.5.20) Gecko/9425-09-03 04:26:45 Firefox/3.8,Segment C,"Bhiwandi, Andhra Pradesh",146.150.74.88,,Alert Data,Firewall
2022-06-18 23:08:42,140.199.137.100,117.235.111.116,55509,5152,ICMP,984,Data,FTP,"Autem labore exercitationem suscipit.
Quos odit sed molestiae. Blanditiis amet commodi. Dolor expedita aut officia.",,64.89,,DDoS,Known Pattern A,Logged,Low,Lagan Manne,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/45.0.887.0 Mobile/60A322 Safari/531.0",Segment B,"Raurkela Industrial Township, Sikkim",,,,Server
2023-08-11 09:21:02,144.25.158.239,109.197.80.147,41801,19629,UDP,512,Data,HTTP,Voluptate quis enim sit saepe iste maiores. Vero amet error iste neque. Voluptas repudiandae sapiente illo omnis.,IoC Detected,77.07,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Samarth Devi,Opera/8.58.(X11; Linux i686; ia-FR) Presto/2.9.173 Version/10.00,Segment A,"Bhimavaram, Madhya Pradesh",179.208.214.250,,,Server
2021-10-03 00:19:39,206.106.57.176,81.164.233.152,62889,50054,UDP,1191,Data,DNS,"Voluptates reiciendis placeat illo similique commodi soluta. Voluptate consectetur vel.
Aspernatur vero nesciunt itaque exercitationem sapiente voluptatibus nemo.",IoC Detected,53.38,,Intrusion,Known Pattern A,Logged,Low,Rasha Dugar,Mozilla/5.0 (Windows NT 6.2; uk-UA; rv:1.9.1.20) Gecko/7850-03-24 23:58:00 Firefox/3.6.13,Segment B,"Loni, Himachal Pradesh",,Log Data,Alert Data,Server
2023-06-28 04:34:40,123.171.184.232,110.132.126.21,45613,2799,ICMP,527,Control,DNS,Fugit consequuntur quaerat odit. Suscipit voluptatibus adipisci ea sint molestias quos vel. Culpa occaecati unde odio dolore.,,22.74,,DDoS,Known Pattern A,Logged,High,Seher Rajagopalan,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/48.0.898.0 Mobile/38F011 Safari/534.2",Segment A,"Raurkela Industrial Township, Odisha",,Log Data,,Firewall
2021-01-04 15:33:58,164.100.122.239,98.123.107.77,59752,42693,TCP,1388,Control,FTP,Mollitia molestias dolore quam aliquid fugiat in. Dolorem corporis est odio. Numquam similique ad nobis exercitationem accusamus.,,81.87,,Malware,Known Pattern B,Blocked,High,Shayak Tank,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4 rv:5.0; ru-RU) AppleWebKit/531.39.5 (KHTML, like Gecko) Version/4.0.3 Safari/531.39.5",Segment B,"Bihar Sharif, Jharkhand",,,,Firewall
2023-08-19 16:40:19,90.212.23.56,68.159.228.93,51523,35455,TCP,425,Control,DNS,Similique aperiam dolorum quae debitis quia deleniti tempore. Reprehenderit similique voluptatum cum fugiat labore maiores. Magni suscipit harum in.,,98.62,,DDoS,Known Pattern A,Logged,High,Tanya Char,Mozilla/5.0 (Android 4.3.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Segment A,"Muzaffarnagar, Maharashtra",,,Alert Data,Firewall
2023-08-11 07:44:05,24.22.149.26,146.21.102.253,13158,15042,UDP,491,Control,FTP,"Unde enim porro voluptatem. Voluptatibus eligendi qui provident ducimus dolore dolores.
Distinctio laborum ut. Omnis illum quis. Ipsam ea dolorum quis sint nam.",,14.41,,DDoS,Known Pattern B,Blocked,High,Nirvaan Sant,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/29.0.868.0 Safari/534.0",Segment C,"Phusro, Madhya Pradesh",,,,Firewall
2023-03-13 10:14:12,194.234.162.202,147.51.254.72,18221,25776,ICMP,668,Control,HTTP,Laudantium error error dolore eius. Aliquid tempora debitis doloribus quam repudiandae. Saepe dignissimos vero officiis. Eos aut porro tenetur.,IoC Detected,41.28,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Neysa Karnik,Mozilla/5.0 (Android 4.0.3; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,Segment A,"Kozhikode, Telangana",,Log Data,Alert Data,Server
2021-01-31 02:34:53,123.137.242.84,218.199.100.246,23041,49310,TCP,1127,Data,DNS,Ab fugiat expedita beatae sequi veniam. Nostrum odit numquam. Dolorem ab dolores occaecati ad exercitationem.,,36.28,,DDoS,Known Pattern B,Logged,High,Seher Madan,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Segment B,"Medininagar, Uttarakhand",53.190.254.195,,Alert Data,Firewall
2020-10-08 04:36:39,72.133.31.200,105.23.80.132,62891,50690,TCP,1292,Control,FTP,Consequatur fuga sequi natus tenetur veritatis. Aperiam est esse temporibus consectetur numquam labore. Minima provident ipsa quasi. Praesentium saepe commodi perferendis mollitia.,IoC Detected,61.3,Alert Triggered,Malware,Known Pattern A,Ignored,High,Rohan Raman,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ky-KG) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.37.5",Segment A,"Nanded, Jharkhand",63.177.185.241,,,Firewall
2020-07-15 06:22:35,192.71.135.165,9.53.243.2,2887,60489,UDP,1026,Data,DNS,Doloremque accusamus laborum quisquam aperiam est. Asperiores odit id amet placeat dolores vero earum. Tenetur temporibus recusandae corrupti facere culpa.,IoC Detected,36.95,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Abram Baral,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0),Segment B,"Dindigul, Uttarakhand",,,Alert Data,Firewall
2020-03-24 05:59:35,175.197.78.254,78.172.11.97,40397,45649,TCP,712,Control,FTP,Magni voluptatem accusamus esse dolorem explicabo esse. Facilis quos doloribus cumque vel sapiente.,IoC Detected,55.44,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Rati Thaker,Opera/8.95.(X11; Linux x86_64; ik-CA) Presto/2.9.164 Version/12.00,Segment A,"Pudukkottai, Odisha",157.200.212.102,Log Data,Alert Data,Firewall
2021-12-20 10:55:41,52.60.84.83,144.62.44.31,54438,5822,ICMP,1310,Data,HTTP,Atque ullam neque sit sit maiores corrupti quis. Nam vero voluptatem iste placeat a distinctio. Voluptate cumque eum ipsum quasi.,,69.73,,Malware,Known Pattern A,Ignored,Medium,Indrans Sarma,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/17.0.897.0 Safari/536.1",Segment B,"Bhilwara, Goa",,,Alert Data,Firewall
2022-08-19 13:09:54,46.227.63.254,202.242.212.55,20302,11700,UDP,1409,Data,HTTP,Eos ullam facilis atque. Ad nobis aperiam dolorum illo. Tempora blanditiis natus numquam fugit doloremque illum.,IoC Detected,2.88,,Intrusion,Known Pattern A,Logged,Medium,Shanaya Hari,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lij-IT) AppleWebKit/533.41.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.41.2",Segment C,"Narasaraopet, West Bengal",,Log Data,Alert Data,Server
2021-12-22 06:08:21,55.254.137.72,207.157.165.225,33051,29949,UDP,939,Data,HTTP,"Reprehenderit quis harum alias quo earum. Maxime quod dolor sit iusto reiciendis rerum.
Quo praesentium possimus eligendi hic porro. Rem ipsum perspiciatis accusamus est soluta.",IoC Detected,23.53,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Vidur Sahni,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/13.7o5755.0 Mobile/23T003 Safari/531.0",Segment B,"Raebareli, Chhattisgarh",26.200.188.79,Log Data,,Firewall
2023-06-21 00:16:10,158.64.80.181,47.104.175.219,39597,14517,UDP,361,Control,DNS,"Delectus ullam ab molestiae. Quas mollitia vel amet commodi dolor ducimus. Impedit recusandae officia quam similique.
Et provident exercitationem praesentium. Minima vel voluptates similique.",,97.16,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Kaira Mani,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.0),Segment B,"Tiruchirappalli, Madhya Pradesh",164.37.118.99,,,Server
2021-10-20 10:04:33,205.187.4.102,204.181.156.0,58860,54145,ICMP,723,Control,FTP,"Aliquid nihil molestiae architecto similique corrupti. Dolorem debitis nemo quisquam voluptatem.
Dolor illum illo magni ipsam dolore non nihil. Hic sequi temporibus ad necessitatibus fuga.",,32.02,,Malware,Known Pattern B,Ignored,Medium,Bhamini Maharaj,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; rv:1.9.2.20) Gecko/7234-09-08 11:51:51 Firefox/8.0,Segment A,"Jehanabad, Arunachal Pradesh",139.112.208.9,,,Firewall
2022-05-29 09:29:50,73.162.206.250,73.201.71.6,63422,60576,TCP,1409,Data,DNS,"Quis itaque asperiores officiis perferendis. Facere hic eveniet quia eius dicta.
Ipsum voluptas accusantium quam dicta fugit magnam inventore.",IoC Detected,2.26,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Dhanuk Shankar,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.28.1 (KHTML, like Gecko) Version/5.0 Safari/533.28.1",Segment B,"Raipur, Nagaland",190.109.248.37,Log Data,Alert Data,Firewall
2022-04-26 14:58:11,139.195.148.49,193.199.239.126,16307,12755,ICMP,354,Control,HTTP,"Ullam omnis qui. Dicta eum eos qui repudiandae eveniet. Ex eius ipsam rem.
Possimus a quam consectetur est. Illo iusto dolor accusamus magnam harum qui.",,10.59,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Vanya Sabharwal,Opera/9.12.(X11; Linux i686; id-ID) Presto/2.9.176 Version/12.00,Segment C,"Dehradun, Tamil Nadu",,,Alert Data,Server
2023-07-25 05:14:41,50.222.101.194,18.182.113.129,30570,50212,UDP,876,Control,FTP,Modi esse culpa quibusdam. Reiciendis sapiente itaque ut ipsum. Perferendis quae similique impedit aliquid alias.,IoC Detected,4.38,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Vidur Sinha,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.41.3 (KHTML, like Gecko) Version/4.0.3 Safari/533.41.3",Segment B,"Secunderabad, Manipur",,,,Server
2023-08-17 00:55:44,215.251.119.225,157.91.254.247,25983,4283,UDP,254,Data,HTTP,"Accusamus iusto nostrum explicabo.
Dolore atque rem voluptate repellendus blanditiis quas. Laudantium optio inventore tempore sed quia. Quas eligendi earum quas dicta.",,75.09,,DDoS,Known Pattern A,Ignored,Low,Adah Sheth,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1),Segment C,"Jorhat, Kerala",200.198.111.46,,Alert Data,Server
2022-06-07 09:29:05,194.248.29.212,206.207.199.114,58743,25449,UDP,1100,Data,FTP,Magnam expedita blanditiis magnam. Quo facilis nam. Nam atque officia ex. Tempora hic aperiam officiis.,,28.13,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Tejas Garg,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/13.0.802.0 Mobile/31Q401 Safari/534.0",Segment A,"Madhyamgram, Arunachal Pradesh",,Log Data,Alert Data,Firewall
2021-10-24 19:49:55,51.131.211.140,48.127.124.127,52181,46157,TCP,574,Data,FTP,"Cumque ab dolor fuga. Saepe excepturi soluta beatae expedita.
Alias illum ullam impedit possimus similique animi.
Deserunt possimus delectus recusandae. Vitae praesentium aspernatur.",,26.7,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Faiyaz Raj,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4992-09-28 05:23:51 Firefox/3.8,Segment A,"Tiruppur, Odisha",,,,Server
2023-03-31 16:02:15,36.70.101.165,33.185.161.157,7193,39284,ICMP,167,Control,DNS,Dolorum rerum et magni officia officia reiciendis. Nemo ipsam consequatur architecto aliquid ipsum vitae expedita. Similique asperiores corrupti suscipit.,,98.88,,Intrusion,Known Pattern A,Logged,Low,Hiran Kalla,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.18.5 (KHTML, like Gecko) Version/4.0.1 Safari/534.18.5",Segment C,"Panipat, West Bengal",,Log Data,Alert Data,Firewall
2023-02-02 22:53:53,63.65.61.99,145.138.218.23,13042,10486,UDP,814,Control,DNS,Officia voluptates hic accusamus sunt consequatur illum. Expedita ipsum tempore. Laboriosam eum sequi consequatur sapiente.,IoC Detected,81.92,,Malware,Known Pattern A,Logged,Low,Reyansh Yogi,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/54.0.870.0 Safari/531.0",Segment C,"Pudukkottai, Odisha",147.233.203.201,,,Firewall
2022-10-20 14:11:36,196.194.50.241,215.5.7.197,29637,50534,UDP,121,Data,FTP,"Nesciunt officia repudiandae inventore quaerat magnam. Dolores necessitatibus libero et inventore. Reiciendis pariatur earum.
Nemo dolore earum magni autem esse.",,31.48,,Malware,Known Pattern A,Ignored,High,Drishya Sekhon,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.40.1 (KHTML, like Gecko) Version/5.1 Safari/534.40.1",Segment A,"Etawah, Punjab",,Log Data,,Firewall
2023-06-11 18:05:49,45.62.161.202,31.226.121.151,65102,45442,UDP,863,Control,HTTP,"Aliquid sequi facilis magni provident. Enim qui sapiente vel nihil exercitationem.
Quisquam consequuntur hic quos aut distinctio iste deserunt. Sunt laudantium modi veniam eveniet quam.",IoC Detected,60.18,,Malware,Known Pattern B,Ignored,Low,Abram Mannan,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9; rv:1.9.5.20) Gecko/8742-01-16 23:45:21 Firefox/3.8,Segment C,"Suryapet, Uttarakhand",72.64.231.80,,Alert Data,Server
2021-01-28 14:22:51,46.144.162.187,55.136.160.245,37151,12711,ICMP,187,Data,HTTP,Odio rem explicabo ea officiis. Iste quia modi iusto impedit ut veniam. Autem quasi beatae consequatur rem fuga odio. Molestias dolorum vero quibusdam dolores praesentium cupiditate repellendus.,,70.62,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Zeeshan Bhargava,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/26.0.852.0 Safari/532.2",Segment C,"Warangal, Uttar Pradesh",38.3.249.30,,Alert Data,Server
2022-07-28 12:21:47,123.195.89.57,91.194.147.130,51862,11423,UDP,1347,Data,DNS,"Earum a laudantium ex maxime cumque.
Culpa non vero unde recusandae vel eligendi. Dolorem corrupti quibusdam quod harum dolorum modi nobis.",,81.66,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Devansh Chawla,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; rv:1.9.2.20) Gecko/6720-07-18 17:32:15 Firefox/3.6.6,Segment B,"Gwalior, Goa",193.72.233.156,,,Firewall
2023-09-08 16:35:04,87.204.43.49,116.107.209.186,54995,28483,ICMP,709,Control,FTP,Inventore occaecati repellendus. Neque illo eum ipsam iusto rerum harum. Nam odit rem animi aut architecto perferendis.,,70.34,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Ritvik Banerjee,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),Segment C,"Phagwara, Chhattisgarh",45.248.219.153,,,Firewall
2021-08-22 15:05:02,89.77.186.73,206.207.48.46,42812,8453,ICMP,591,Control,DNS,"Dolor voluptatem fuga vel eligendi repellat. Quasi quas amet ex porro fugit fugit. Ipsa veritatis neque dolor totam praesentium dignissimos.
Labore est voluptate. Placeat commodi ad.",IoC Detected,1.19,,Intrusion,Known Pattern A,Logged,Low,Nitya Jayaraman,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0),Segment A,"Dharmavaram, Jharkhand",203.195.190.10,,,Firewall
2021-08-20 11:49:10,175.156.131.104,59.14.235.25,16640,37110,TCP,1043,Data,DNS,Laboriosam accusantium aliquam autem consequatur delectus voluptatibus. Saepe amet possimus explicabo totam soluta. Dicta facere atque tempora.,,20.86,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Shamik Krishnamurthy,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),Segment B,"North Dumdum, Haryana",,,,Server
2021-06-03 18:53:00,31.216.17.77,5.35.109.169,5626,53262,UDP,226,Control,FTP,Magni repellat quibusdam esse totam aspernatur. Exercitationem dolores sint illo sequi commodi.,,46.97,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Manikya Dasgupta,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; is-IS) AppleWebKit/531.36.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.36.7",Segment B,"Sultan Pur Majra, Arunachal Pradesh",68.233.131.197,,,Firewall
2021-03-19 20:59:42,158.120.65.227,150.9.27.19,49851,27301,ICMP,631,Control,FTP,Adipisci dignissimos dolores minima optio. Asperiores dolore molestiae illum blanditiis.,,23.82,,Malware,Known Pattern A,Ignored,High,Kaira Dhaliwal,Opera/9.34.(Windows NT 5.0; sv-FI) Presto/2.9.186 Version/11.00,Segment A,"Meerut, Telangana",,Log Data,,Firewall
2020-03-09 06:51:16,124.124.105.74,47.212.142.21,13197,54254,ICMP,609,Control,FTP,"Rem minima hic in expedita. Laboriosam accusamus accusantium nihil consequuntur.
Voluptatibus est animi. Inventore beatae nulla suscipit deserunt minima cumque.",IoC Detected,56.0,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Drishya Khalsa,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0),Segment A,"Agra, Karnataka",191.144.89.157,,,Firewall
2021-02-08 00:59:54,10.90.47.5,117.97.204.110,51264,36338,ICMP,1132,Data,HTTP,"Nemo sequi reprehenderit. Maxime vitae in officiis incidunt numquam.
Ducimus deleniti quaerat nam aliquid similique dignissimos. Eos illo asperiores facilis laborum.",IoC Detected,15.8,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Krish Bajwa,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/28.0.892.0 Safari/534.2",Segment A,"Khora , Manipur",77.239.33.83,Log Data,Alert Data,Server
2023-01-28 18:14:52,187.197.11.144,152.193.86.107,63406,8837,ICMP,941,Data,FTP,"Magni ducimus accusamus voluptatum rem tempore. Esse iusto deleniti ipsum. Adipisci cupiditate sit neque.
Quas in earum laborum quo vitae. Eius impedit debitis accusamus impedit. Odit ipsa est quae.",IoC Detected,51.0,,DDoS,Known Pattern B,Logged,High,Nehmat Banik,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5 rv:4.0; yi-US) AppleWebKit/535.33.4 (KHTML, like Gecko) Version/5.1 Safari/535.33.4",Segment C,"Jalna, Karnataka",99.255.106.240,Log Data,,Firewall
2021-06-30 00:40:16,159.102.43.101,34.167.108.175,46797,24409,ICMP,525,Data,HTTP,"Commodi minima distinctio impedit inventore aperiam in eveniet. Iure corrupti blanditiis voluptatibus iste.
Ullam labore voluptate excepturi. Ad nulla porro nobis ipsum minus totam alias.",,28.61,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Divyansh Ramanathan,"Mozilla/5.0 (Windows CE) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/20.0.873.0 Safari/536.2",Segment B,"Nashik, Jharkhand",95.202.50.31,,,Firewall
2020-04-02 01:13:58,88.65.239.52,21.79.133.234,1753,16107,UDP,706,Control,HTTP,Vero alias excepturi maiores nesciunt itaque nemo. Facilis hic aliquam consequatur maxime officiis eos. Dicta perspiciatis voluptatibus praesentium totam praesentium dolor.,IoC Detected,68.84,,Intrusion,Known Pattern B,Logged,Low,Khushi Bajwa,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),Segment B,"Sasaram, Arunachal Pradesh",,Log Data,,Firewall
2022-04-08 10:28:48,125.111.212.249,19.83.69.229,59666,17863,UDP,1438,Control,DNS,"Adipisci accusamus laboriosam voluptatum officia maxime. Ab facilis ab dolorum perspiciatis commodi perferendis.
Incidunt omnis alias. Corporis facere vero eligendi facere nisi maiores.",,61.62,,DDoS,Known Pattern B,Logged,Low,Azad Das,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nr-ZA) AppleWebKit/533.27.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.27.1",Segment B,"Maheshtala, Maharashtra",48.103.2.24,,Alert Data,Server
2020-03-21 04:09:20,104.156.21.123,136.66.208.155,45243,43947,TCP,558,Control,DNS,"Quae commodi iure perferendis dolorem eaque aperiam. Qui eveniet provident dolore quos.
Dicta adipisci amet fuga. Voluptatibus eius perspiciatis repellendus dicta ut.",,64.44,,DDoS,Known Pattern B,Ignored,Medium,Mohanlal Sengupta,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),Segment A,"Jodhpur, Uttarakhand",195.79.83.123,,,Firewall
2023-06-30 09:31:21,209.161.38.244,46.226.152.179,63488,7024,ICMP,1485,Data,DNS,"Laborum architecto dolor id.
Ipsa aut nobis veniam aliquam. Aut doloribus voluptatem necessitatibus perspiciatis nisi perferendis.",IoC Detected,11.94,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Anika Kanda,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9 rv:6.0; ms-MY) AppleWebKit/534.35.4 (KHTML, like Gecko) Version/4.1 Safari/534.35.4",Segment C,"Sultan Pur Majra, Manipur",,Log Data,Alert Data,Firewall
2020-09-08 00:32:36,202.11.63.49,158.144.143.90,26653,61828,UDP,1103,Control,DNS,"Beatae itaque accusantium nostrum. Reiciendis veniam velit quo ut.
Facere architecto voluptatum minima illo. Voluptatibus repellat quos provident odit quibusdam.",,91.04,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Aniruddh Bajaj,Opera/9.55.(Windows NT 4.0; fa-IR) Presto/2.9.183 Version/12.00,Segment B,"Karaikudi, Sikkim",,Log Data,Alert Data,Server
2021-01-18 23:39:36,56.200.187.27,49.24.193.94,16791,13072,ICMP,192,Data,FTP,Vel ea tenetur mollitia. Cupiditate iste mollitia numquam. Culpa iure illo laudantium ipsa aliquid quisquam.,,83.16,Alert Triggered,DDoS,Known Pattern A,Logged,High,Romil Badal,Opera/8.94.(X11; Linux x86_64; sq-ML) Presto/2.9.173 Version/11.00,Segment B,"Guntakal, Bihar",,,,Server
2022-04-25 15:58:13,52.18.54.120,7.198.146.170,23731,61767,UDP,1307,Data,DNS,"Qui inventore deleniti.
Maxime nam corporis. Laboriosam quidem itaque minus veritatis dolore.",,52.98,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Romil Rao,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.867.0 Safari/532.0",Segment A,"Nashik, Tripura",,,Alert Data,Firewall
2020-03-19 04:35:54,212.145.135.159,3.118.79.165,21488,29508,ICMP,882,Control,FTP,"Eaque perspiciatis maxime sit omnis numquam consectetur.
Suscipit totam quia explicabo. Soluta hic ipsum vero fugiat atque natus dolorem.",,20.25,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Kimaya Ramachandran,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3 rv:3.0; cy-GB) AppleWebKit/533.27.2 (KHTML, like Gecko) Version/5.0.1 Safari/533.27.2",Segment C,"Munger, Tripura",,Log Data,Alert Data,Firewall
2022-12-10 16:08:51,69.164.58.219,9.31.161.82,13374,61256,TCP,1364,Control,HTTP,Eos consequatur minus consequuntur nihil ab. Eligendi aperiam itaque repellat eius quia eaque. Nihil hic voluptates cupiditate vel soluta commodi excepturi.,,78.06,,Malware,Known Pattern A,Blocked,Medium,Siya Sharaf,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_8; rv:1.9.3.20) Gecko/4132-03-10 21:08:42 Firefox/3.8,Segment A,"Akola, Uttar Pradesh",,,Alert Data,Firewall
2022-06-30 11:44:53,58.243.244.213,110.212.170.21,53218,46503,TCP,1368,Data,FTP,"Neque pariatur esse maiores. Laborum nostrum dolor id ipsam.
Facilis voluptatum quia tenetur enim recusandae ratione. Consequatur necessitatibus optio veniam tenetur.",IoC Detected,0.12,,Intrusion,Known Pattern B,Logged,Low,Taran Kumar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; raj-IN) AppleWebKit/533.25.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.25.6",Segment C,"Sikar, Manipur",,Log Data,,Firewall
2020-06-08 07:02:00,203.33.240.253,56.220.194.14,15241,28035,TCP,418,Data,HTTP,Magnam corporis facilis. Repellat aspernatur temporibus fugiat hic accusantium cum.,IoC Detected,87.11,,DDoS,Known Pattern B,Blocked,Medium,Lakshay Gaba,"Mozilla/5.0 (Windows 95) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.883.0 Safari/535.1",Segment A,"Danapur, Telangana",79.7.195.74,,Alert Data,Server
2021-03-16 01:46:13,26.247.4.109,85.69.149.85,6583,50994,ICMP,878,Control,HTTP,Nemo saepe recusandae nihil aliquid rem. Veritatis voluptas suscipit.,,13.21,,DDoS,Known Pattern B,Blocked,High,Mishti Kalita,Mozilla/5.0 (Windows 98; gl-ES; rv:1.9.1.20) Gecko/4810-01-16 21:28:02 Firefox/3.6.15,Segment B,"Machilipatnam, Assam",28.131.106.200,,,Firewall
